Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
7178        3      0       0     0.862382   25.000000   -0.752033       inf           inf           inf       inf   inf   inf
7179        3      0       0     0.997588   25.000000   -0.753467       inf           inf           inf       inf   inf   inf
7180        1      3       0     -0.022127   -0.002120   0.000000   0.618082   25.000000   0.750618      inf         inf         inf   
7181        2      1       3     -0.000024   -0.115472   0.003823   -0.003838   0.012147   0.000000   -0.750678   25.000000   0.750555
7182        1      3       0     -0.019841   -0.015708   0.000000   0.633945   25.000000   0.750620      inf         inf         inf   
7183        3      0       0     0.884365   25.000000   -0.753519       inf           inf           inf       inf   inf   inf
7184        3      0       0     0.973678   25.000000   -0.750164       inf           inf           inf       inf   inf   inf
7185        3      0       0     0.959887   25.000000   -0.753475       inf           inf           inf       inf   inf   inf
7186        3      0       0     0.937089   25.000000   -0.750608       inf           inf           inf       inf   inf   inf
7187        3      0       0     0.867425   25.000000   -0.750368       inf           inf           inf       inf   inf   inf
7188        3      0       0     0.833086   25.000000   -0.748489       inf           inf           inf       inf   inf   inf
7189        1      3       0     -0.035165   0.007714   0.000000   0.538409   25.000000   0.750617      inf         inf         inf   
7190        1      3       0     -0.019043   0.005562   0.000000   0.635403   25.000000   0.750617      inf         inf         inf   
7191        1      3       0     -0.035311   -0.002646   0.000000   0.538955   25.000000   0.750618      inf         inf         inf   
7192        1      3       0     -0.019410   0.015497   0.000000   0.631645   25.000000   0.750615      inf         inf         inf   
7193        3      0       0     1.018579   25.000000   -0.750189       inf           inf           inf       inf   inf   inf
7194        1      3       0     -0.021799   0.000912   0.000000   0.619586   25.000000   0.750617      inf         inf         inf   
7195        3      0       0     0.933631   25.000000   -0.749053       inf           inf           inf       inf   inf   inf
7196        3      0       0     0.934705   25.000000   -0.748965       inf           inf           inf       inf   inf   inf
7197        2      1       3     -0.000274   -0.384019   0.011425   -0.011515   -0.003772   0.000000   -0.750638   25.000000   0.750595
7198        3      0       0     1.030081   25.000000   -0.749852       inf           inf           inf       inf   inf   inf
7199        1      3       0     -0.022920   0.004517   0.000000   0.612307   25.000000   0.750617      inf         inf         inf   
7200        3      0       0     0.921583   25.000000   -0.753565       inf           inf           inf       inf   inf   inf
7201        1      3       0     -0.012036   -0.012858   0.000000   0.680485   25.000000   0.750619      inf         inf         inf   
7202        3      0       0     0.975620   25.000000   -0.748388       inf           inf           inf       inf   inf   inf
7203        1      3       0     -0.032771   -0.002858   0.000000   0.554249   25.000000   0.750618      inf         inf         inf   
7204        1      3       0     -0.022752   -0.011205   0.000000   0.615717   25.000000   0.750619      inf         inf         inf   
7205        1      3       0     -0.032143   0.002895   0.000000   0.557204   25.000000   0.750617      inf         inf         inf   
7206        1      3       0     -0.024696   0.007092   0.000000   0.601264   25.000000   0.750617      inf         inf         inf   
7207        1      2       3     -0.001768   -0.013096   0.000000   -0.000004   0.046207   0.001780   -0.750637   25.000000   0.750596
7208        3      0       0     1.027172   25.000000   -0.750073       inf           inf           inf       inf   inf   inf
7209        1      3       0     -0.019835   -0.006511   0.000000   0.632540   25.000000   0.750618      inf         inf         inf   
7210        1      3       0     -0.047453   0.014209   0.000000   0.463944   25.000000   0.750616      inf         inf         inf   
7211        3      0       0     0.850445   25.000000   -0.751321       inf           inf           inf       inf   inf   inf
7212        2      1       3     -0.000028   -0.123462   0.004124   -0.004143   0.014287   0.000000   -0.750630   25.000000   0.750602
7213        2      1       3     -0.000164   -0.297741   0.009121   -0.009188   0.006446   0.000000   -0.750667   25.000000   0.750565
7214        2      1       3     -0.000002   -0.031962   0.000808   -0.000808   -0.005069   0.000000   -0.750633   25.000000   0.750600
7215        3      0       0     0.847256   25.000000   -0.749151       inf           inf           inf       inf   inf   inf
7216        3      0       0     0.864949   25.000000   -0.748390       inf           inf           inf       inf   inf   inf
7217        1      3       0     -0.046359   -0.002825   0.000000   0.472608   25.000000   0.750618      inf         inf         inf   
7218        3      0       0     1.001973   25.000000   -0.748136       inf           inf           inf       inf   inf   inf
7219        1      3       0     -0.025647   0.008866   0.000000   0.595298   25.000000   0.750616      inf         inf         inf   
7220        1      3       0     -0.028513   0.014114   0.000000   0.577358   25.000000   0.750616      inf         inf         inf   
7221        3      0       0     1.040236   25.000000   -0.753011       inf           inf           inf       inf   inf   inf
7222        1      3       0     -0.012919   0.001279   0.000000   0.672838   25.000000   0.750617      inf         inf         inf   
7223        1      3       0     -0.047586   -0.003346   0.000000   0.465299   25.000000   0.750618      inf         inf         inf   
7224        1      2       3     -0.005474   0.011603   0.000000   -0.000070   0.198825   0.005624   -0.750656   25.000000   0.750576
7225        3      0       0     1.025599   25.000000   -0.748072       inf           inf           inf       inf   inf   inf
7226        3      0       0     0.966649   25.000000   -0.749228       inf           inf           inf       inf   inf   inf
7227        3      0       0     0.830863   25.000000   -0.750215       inf           inf           inf       inf   inf   inf
7228        1      3       0     -0.029304   -0.007295   0.000000   0.575718   25.000000   0.750619      inf         inf         inf   
7229        1      3       0     -0.044687   0.004989   0.000000   0.481667   25.000000   0.750617      inf         inf         inf   
7230        1      3       0     -0.046415   -0.012572   0.000000   0.473487   25.000000   0.750619      inf         inf         inf   
7231        1      3       0     -0.015190   0.001635   0.000000   0.659146   25.000000   0.750617      inf         inf         inf   
7232        3      0       0     1.008439   25.000000   -0.750150       inf           inf           inf       inf   inf   inf
7233        3      0       0     0.955737   25.000000   -0.752244       inf           inf           inf       inf   inf   inf
7234        1      2       3     -0.005550   -0.010434   0.000000   -0.000057   0.179145   0.005690   -0.750670   25.000000   0.750562
7235        1      3       0     -0.022285   0.009521   0.000000   0.615353   25.000000   0.750616      inf         inf         inf   
